Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,1276.099976,1280.000000,1270.599976,1278.599976,1273.090088,1836849
2020-01-02,1279.000000,1288.000000,1279.000000,1286.750000,1281.204956,3068583
2020-01-03,1282.199951,1285.000000,1263.599976,1268.400024,1262.934082,5427775
2020-01-06,1260.000000,1261.800049,1236.000000,1240.949951,1235.602295,5445093
2020-01-07,1258.900024,1271.449951,1252.250000,1260.599976,1255.167603,7362247
2020-01-08,1246.949951,1262.150024,1240.050049,1257.300049,1251.881836,5666055
2020-01-09,1265.000000,1275.800049,1263.099976,1271.400024,1265.921143,4773158
2020-01-10,1284.099976,1286.900024,1275.099976,1282.699951,1277.172363,4607290
2020-01-13,1282.699951,1296.500000,1276.000000,1286.000000,1280.458130,3725784
2020-01-14,1289.000000,1292.550049,1277.500000,1289.500000,1283.943115,3943145
2020-01-15,1286.400024,1287.949951,1274.099976,1284.250000,1278.715698,5893724
2020-01-16,1282.050049,1291.000000,1279.349976,1287.650024,1282.101074,3575200
2020-01-17,1281.750000,1284.900024,1271.900024,1278.150024,1272.641968,8459407
2020-01-20,1304.849976,1304.849976,1252.500000,1254.900024,1249.492188,11089225
2020-01-21,1250.000000,1250.000000,1238.400024,1244.349976,1238.987671,7492402
2020-01-22,1248.050049,1255.000000,1234.400024,1240.849976,1235.502686,9184155
2020-01-23,1240.000000,1246.849976,1231.000000,1244.849976,1239.485474,5754460
2020-01-24,1246.000000,1254.000000,1239.099976,1244.550049,1239.186890,5915878
2020-01-27,1235.000000,1235.000000,1211.750000,1213.199951,1207.971802,9444276
2020-01-28,1218.800049,1227.800049,1213.250000,1223.199951,1217.928711,6706079
2020-01-29,1225.300049,1242.000000,1222.250000,1235.849976,1230.524292,6894175
2020-01-30,1238.949951,1238.949951,1217.199951,1226.050049,1220.766602,6055992
2020-01-31,1231.449951,1237.800049,1220.250000,1226.300049,1221.015503,5589134
2020-02-03,1197.000000,1197.949951,1177.699951,1192.800049,1187.659790,6538505
2020-02-04,1198.000000,1234.000000,1198.000000,1229.800049,1224.500366,10448852
