Date,Open,High,Low,Close,Adj Close,Volume
2020-12-14,91.050003,91.050003,88.000000,91.050003,91.050003,373873
2020-12-15,95.599998,95.599998,95.599998,95.599998,95.599998,158258
2020-12-16,100.349998,100.349998,100.349998,100.349998,100.349998,188894
2020-12-17,105.349998,105.349998,105.349998,105.349998,105.349998,121827
2020-12-18,110.599998,110.599998,110.599998,110.599998,110.599998,87947
2020-12-21,111.750000,116.099998,105.099998,105.099998,105.099998,340292
2020-12-22,99.849998,99.849998,99.849998,99.849998,99.849998,103608
2020-12-23,94.900002,94.900002,94.900002,94.900002,94.900002,83505
2020-12-24,90.199997,99.599998,90.199997,99.599998,99.599998,327766
2020-12-28,100.000000,104.550003,94.650002,104.550003,104.550003,470078
2020-12-29,107.699997,109.750000,104.599998,109.750000,109.750000,109463
2020-12-30,115.000000,115.199997,110.000000,115.199997,115.199997,479282
