Date,Open,High,Low,Close,Adj Close,Volume
2019-02-19,260.899994,267.500000,260.299988,262.899994,260.494965,19064306
2019-02-20,264.500000,268.299988,264.299988,267.700012,265.251068,15514595
2019-02-21,270.299988,271.000000,267.299988,268.000000,265.548309,13760702
2019-02-22,267.899994,271.899994,267.600006,270.950012,268.471344,12536918
2019-02-25,271.299988,271.399994,267.899994,270.149994,267.678650,20793897
2019-02-26,266.799988,268.200012,263.250000,266.350006,263.913422,15274303
2019-02-27,268.000000,272.700012,266.549988,267.649994,265.201508,20571652
2019-02-28,267.700012,270.799988,267.649994,269.049988,266.588715,31636468
2019-03-01,270.549988,274.600006,270.100006,272.950012,270.453064,20024726
2019-03-05,271.700012,277.850006,271.200012,276.450012,273.921021,21533972
2019-03-06,277.299988,282.549988,276.450012,278.100006,275.555939,22161376
2019-03-07,279.450012,282.500000,277.649994,281.750000,279.172546,14899105
2019-03-08,281.850006,284.250000,279.600006,281.200012,278.627563,19943319
2019-03-11,285.299988,289.000000,283.500000,287.350006,284.721313,22931245
2019-03-12,289.200012,289.899994,285.750000,286.899994,284.275421,20828136
2019-03-13,288.100006,294.399994,284.700012,293.149994,290.468231,23725641
2019-03-14,294.500000,294.700012,290.750000,291.899994,289.229675,16164017
2019-03-15,292.600006,301.299988,292.500000,298.399994,295.670227,37928480
2019-03-18,298.899994,300.899994,294.649994,298.950012,296.215210,23782967
2019-03-19,300.149994,306.600006,299.149994,303.049988,300.277679,27218691
2019-03-20,302.799988,304.649994,300.049988,303.799988,301.020813,18820555
2019-03-22,304.299988,306.399994,296.950012,298.049988,295.323395,17865957
2019-03-25,294.000000,295.450012,292.200012,294.000000,291.310455,16895511
2019-03-26,294.750000,305.000000,294.750000,303.500000,300.723572,18303791
2019-03-27,305.250000,310.850006,304.350006,308.799988,305.975067,35956450
2019-03-28,310.100006,339.649994,309.049988,319.000000,316.081757,63244736
2019-04-01,321.799988,327.649994,321.049988,322.750000,319.797455,22372357
2019-04-02,323.649994,331.000000,322.100006,329.000000,325.990295,27897583
2019-04-03,331.000000,332.450012,319.500000,320.500000,317.568054,30552104
2019-04-04,321.500000,325.750000,318.299988,321.799988,318.856140,27832294
2019-04-05,323.700012,323.700012,315.000000,317.049988,314.149597,23117232
2019-04-08,318.250000,319.250000,311.100006,312.799988,309.938477,17394139
2019-04-09,313.950012,315.700012,308.100006,314.750000,311.870636,25556039
2019-04-10,314.850006,317.049988,310.000000,310.899994,308.055847,19237974
2019-04-11,311.000000,315.399994,308.700012,314.899994,312.019257,14897935
2019-04-12,314.600006,316.399994,311.200012,315.250000,312.366089,14751964
2019-04-15,315.500000,318.700012,313.750000,315.600006,312.712891,13864791
2019-04-16,316.600006,319.399994,314.700012,315.750000,312.861511,14940726
2019-04-18,315.799988,315.799988,308.049988,310.799988,307.956757,15691168
2019-04-22,308.799988,312.299988,306.350006,310.049988,307.213623,15665440
2019-04-23,310.049988,313.750000,304.600006,305.250000,302.457550,17324274
2019-04-24,305.850006,311.950012,303.600006,310.750000,307.907227,15228591
2019-04-25,311.000000,312.000000,305.399994,306.200012,303.398865,30842477
2019-04-26,306.899994,313.500000,306.600006,312.500000,309.641235,14987906
2019-04-30,312.000000,312.000000,305.000000,309.950012,307.114563,18178758
2019-05-02,308.049988,311.399994,305.649994,308.149994,305.331024,16640100
2019-05-03,309.000000,311.799988,308.799988,310.000000,307.164093,12452689
2019-05-06,306.799988,310.299988,305.899994,308.750000,305.925537,10639216
2019-05-07,310.700012,313.399994,303.750000,305.450012,302.655731,15219845
2019-05-08,303.950012,305.299988,296.750000,298.250000,295.521576,22103678
2019-05-09,297.600006,301.000000,296.100006,299.299988,296.561981,12654440
2019-05-10,301.799988,310.750000,292.450012,308.049988,305.231934,60739833
2019-05-13,310.000000,314.200012,305.299988,306.899994,304.092468,40101505
2019-05-14,307.850006,316.750000,305.100006,314.649994,311.771545,30521436
2019-05-15,316.200012,317.899994,311.000000,312.100006,309.244904,27932459
2019-05-16,312.500000,317.100006,309.549988,315.750000,312.861511,18147559
2019-05-17,315.649994,321.950012,313.450012,319.250000,316.329468,25838962
2019-05-20,332.000000,345.799988,331.000000,344.700012,341.546661,53207071
2019-05-21,345.899994,347.549988,336.250000,337.549988,334.462067,33457162
2019-05-22,338.899994,342.600006,333.549988,341.100006,337.979614,32002499
2019-05-23,353.000000,364.000000,339.200012,342.200012,339.069550,74413322
2019-05-24,344.950012,357.000000,343.500000,355.350006,352.099243,35703403
2019-05-27,355.049988,362.500000,354.000000,361.700012,358.391144,31374994
2019-05-28,360.950012,361.700012,356.649994,360.049988,356.756226,23501608
2019-05-29,358.000000,359.000000,347.149994,348.649994,345.460510,28370210
2019-05-30,349.750000,355.000000,347.500000,353.549988,350.315704,25712604
2019-05-31,354.350006,357.899994,344.649994,352.500000,349.275299,32588069
2019-06-03,352.350006,356.450012,349.649994,355.450012,352.198334,18380919
2019-06-04,354.000000,357.200012,351.399994,352.399994,349.176208,18130636
2019-06-06,349.000000,349.600006,335.899994,336.899994,333.818024,41941144
2019-06-07,337.000000,342.750000,336.000000,342.049988,338.920898,29739710
2019-06-10,346.000000,347.299988,340.149994,344.299988,341.150299,20500542
2019-06-11,345.049988,348.299988,342.850006,347.100006,343.924713,16281297
2019-06-12,346.950012,346.950012,342.299988,344.000000,340.853058,11564970
2019-06-13,343.000000,347.450012,339.799988,346.500000,343.330200,15509948
