Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,621.900024,630.200012,621.900024,627.299988,626.521912,12179223
2019-01-02,623.000000,628.500000,617.500000,620.049988,619.280884,12386281
2019-01-03,621.400024,622.000000,603.650024,607.950012,607.195923,13228602
2019-01-04,612.000000,624.750000,609.500000,619.599976,618.831421,8381367
2019-01-07,626.000000,640.700012,624.200012,637.450012,636.659363,11735286
2019-01-08,636.000000,653.750000,630.599976,650.900024,650.092651,11879875
2019-01-09,652.349976,672.049988,652.349976,670.099976,669.268799,18003387
2019-01-10,668.900024,668.900024,654.599976,663.250000,662.427307,12751327
2019-01-11,665.000000,668.500000,658.200012,666.500000,665.673279,8330315
2019-01-14,663.000000,663.000000,652.549988,659.200012,658.382385,6856244
2019-01-15,661.299988,664.250000,655.049988,660.599976,659.780579,5467484
2019-01-16,660.700012,670.400024,660.700012,664.000000,663.176392,6598151
2019-01-17,669.900024,680.000000,665.599976,676.650024,675.810730,10448209
2019-01-18,674.900024,676.049988,661.450012,664.599976,663.775635,7037386
2019-01-21,661.549988,664.500000,656.500000,660.299988,659.480957,6157956
2019-01-22,656.349976,663.599976,653.849976,661.599976,660.779358,7951640
2019-01-23,659.500000,667.000000,658.599976,661.599976,660.779358,7596006
2019-01-24,665.000000,665.549988,655.000000,663.650024,662.826843,7013582
2019-01-25,665.200012,676.849976,665.200012,669.750000,668.919250,6628922
2019-01-28,669.000000,674.450012,650.349976,656.299988,655.485901,7792690
2019-01-29,658.500000,671.000000,649.549988,660.750000,659.930420,8302420
2019-01-30,687.049988,703.349976,683.750000,690.950012,690.092957,46912230
2019-01-31,697.250000,726.849976,689.049988,722.700012,721.803589,35239544
2019-02-01,720.750000,726.400024,705.400024,717.250000,716.360352,13792059
2019-02-04,711.299988,724.500000,708.000000,720.500000,719.606323,8195956
2019-02-05,722.000000,731.599976,719.500000,729.500000,728.595154,8665426
2019-02-06,731.299988,734.500000,715.599976,725.750000,724.849792,8077340
2019-02-07,726.250000,733.799988,724.000000,730.150024,729.244385,7203465
2019-02-08,727.000000,732.799988,716.250000,719.400024,718.507690,7341956
2019-02-11,719.900024,719.900024,705.299988,710.849976,709.968262,7234953
2019-02-12,701.000000,713.400024,700.000000,705.599976,704.724792,15856819
2019-02-14,706.000000,706.400024,692.599976,695.000000,694.137939,10383603
2019-02-15,700.000000,704.000000,681.700012,686.599976,685.748352,10866440
2019-02-18,686.000000,697.700012,680.700012,693.299988,692.440063,7135564
2019-02-19,693.299988,705.400024,689.650024,693.049988,692.190369,6816325
2019-02-20,697.599976,703.000000,695.299988,700.349976,699.481262,5772687
2019-02-21,700.500000,706.500000,695.099976,697.200012,696.335205,6674353
2019-02-22,697.450012,704.450012,691.200012,702.049988,701.179199,9822278
2019-02-25,702.900024,705.799988,696.099976,703.700012,702.827148,11428024
2019-02-26,694.000000,715.599976,693.049988,710.150024,709.269165,9166951
2019-02-27,714.950012,727.799988,713.049988,718.200012,717.309204,13284424
2019-02-28,723.450012,723.450012,706.400024,709.549988,708.669861,26230891
2019-03-01,713.500000,714.950012,699.549988,702.400024,701.528809,7713824
2019-03-05,705.700012,733.900024,700.700012,732.049988,731.141968,11298428
2019-03-06,733.900024,733.900024,712.549988,720.599976,719.706177,10510670
2019-03-07,720.750000,739.450012,720.750000,733.750000,732.839905,11263734
2019-03-08,732.000000,737.250000,728.400024,733.400024,732.490356,7744794
2019-03-11,733.299988,744.900024,730.599976,734.500000,733.588928,9421608
2019-03-12,738.700012,749.000000,738.549988,742.549988,741.628967,8131901
2019-03-13,743.599976,751.000000,736.500000,738.000000,737.084595,12333789
2019-03-14,740.000000,749.700012,737.400024,740.599976,739.681335,7100875
2019-03-15,742.950012,748.950012,731.700012,735.099976,734.188171,14560368
2019-03-18,741.000000,753.849976,740.250000,747.000000,746.073425,8067253
2019-03-19,755.000000,763.000000,749.049988,760.900024,759.956238,8818172
2019-03-20,760.750000,767.000000,754.349976,755.750000,754.812561,9758274
2019-03-22,764.700012,765.900024,735.549988,757.049988,756.110962,10355078
2019-03-25,752.700012,755.000000,741.150024,745.700012,744.775085,7130411
2019-03-26,747.400024,760.950012,741.650024,757.099976,756.160889,7300104
2019-03-27,761.299988,770.000000,755.849976,759.299988,758.358154,7456768
2019-03-28,761.099976,787.650024,757.150024,780.700012,779.731628,16643818
2019-04-01,780.950012,783.000000,760.599976,765.599976,764.650330,6021202
2019-04-02,769.150024,774.950012,761.000000,767.400024,766.448181,6592678
2019-04-03,770.000000,772.750000,758.700012,761.500000,760.555481,5591613
2019-04-04,763.000000,771.900024,760.000000,762.150024,761.204651,7009879
2019-04-05,763.950012,768.750000,756.099976,762.200012,761.254578,5343947
2019-04-08,764.299988,768.000000,748.549988,754.599976,753.664001,4918795
2019-04-09,755.000000,766.000000,751.000000,763.400024,762.453125,5483424
